Query	Marker	Taxonomy	Confident_Taxonomy	Abundance	Likelihood	WTD
scaffold52358	napA	Bacteria; Firmicutes; Clostridia; Clostridiales; Symbiobacteriaceae; Symbiobacterium; Symbiobacterium thermophilum	Bacteria; Firmicutes; Clostridia; Clostridiales; Symbiobacteriaceae	2.08653	0.848761	0.0
scaffold120813	napA	Bacteria; Firmicutes; Clostridia; Clostridiales; Symbiobacteriaceae; Symbiobacterium; Symbiobacterium thermophilum	Bacteria; Firmicutes; Clostridia; Clostridiales; Symbiobacteriaceae	0.721717	0.783576	0.0
scaffold06110	napA	Bacteria; Firmicutes; Clostridia; Clostridiales; Symbiobacteriaceae; Symbiobacterium; Symbiobacterium thermophilum	Bacteria; Firmicutes; Clostridia; Clostridiales; Symbiobacteriaceae	157.283	0.755785	0.0
scaffold186485	napA	Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Sutterellaceae; Sutterella; Sutterella parvirubra	Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Sutterellaceae	1.16294	0.225583	0.0
scaffold06847	napA	Bacteria; Firmicutes; Clostridia; Clostridiales; Symbiobacteriaceae; Symbiobacterium; Symbiobacterium thermophilum	Bacteria; Firmicutes; Clostridia; Clostridiales; Symbiobacteriaceae	10.8984	0.999997	0.0
scaffold02166	napA	Bacteria; Firmicutes; Clostridia; Clostridiales; Symbiobacteriaceae; Symbiobacterium; Symbiobacterium thermophilum	Bacteria; Firmicutes; Clostridia; Clostridiales; Symbiobacteriaceae	3.06415	0.999999	0.0
scaffold09012	napA	Bacteria	Bacteria	4.58503	0.364183	0.42188
scaffold81029	napA	Bacteria; Bacteroidetes	Bacteria; Bacteroidetes	1.36403	0.557487	0.325
scaffold53761	napA	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales; Cystobacterineae; Archangiaceae; Cystobacter; Cystobacter fuscus	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales; Cystobacterineae	3.34199	0.319489	0.0
scaffold78375	napA	Bacteria	Bacteria	4.88256	0.312476	0.4375
scaffold150031	napA	Bacteria; Firmicutes; Clostridia; Clostridiales; unclassified Clostridiales; unclassified Clostridiales 	Bacteria; Firmicutes; Clostridia; Clostridiales; unclassified Clostridiales	1.34591	0.264904	0.0
scaffold01909	napA	Bacteria; Proteobacteria; Deltaproteobacteria	Bacteria; Proteobacteria; Deltaproteobacteria	6.88249	0.325944	0.21875
scaffold02505	napA	Bacteria; Firmicutes; Clostridia; Clostridiales; Symbiobacteriaceae; Symbiobacterium; Symbiobacterium thermophilum	Bacteria; Firmicutes; Clostridia; Clostridiales; Symbiobacteriaceae	18.2649	0.835209	0.0
scaffold22284	napA	Bacteria	Bacteria	4.28186	0.563524	0.39062
scaffold76717	napA	Bacteria	Bacteria	1.05581	0.617791	0.39062
scaffold118341	napA	Bacteria; Proteobacteria; Gammaproteobacteria; unclassified Gammaproteobacteria; Candidatus Thioglobus	Bacteria; Proteobacteria; Gammaproteobacteria; unclassified Gammaproteobacteria; Candidatus Thioglobus	1.42454	1.0	0.0
scaffold146622	napA	Bacteria; Bacteroidetes	Bacteria; Bacteroidetes	0.629994	0.732923	0.325
scaffold02028	napA	Bacteria; Thermodesulfobacteria; Thermodesulfobacteria; Thermodesulfobacteriales; Thermodesulfobacteriaceae; Caldimicrobium	Bacteria; Thermodesulfobacteria; Thermodesulfobacteria; Thermodesulfobacteriales; Thermodesulfobacteriaceae	10.743	0.31253	0.0
scaffold03650	napA	Bacteria; Proteobacteria; Deltaproteobacteria	Bacteria; Proteobacteria; Deltaproteobacteria	8.06091	0.326206	0.21875
scaffold01609	napA	Bacteria; Proteobacteria	Bacteria; Proteobacteria	5.3803	0.322662	0.20392
scaffold13340	napA	Bacteria	Bacteria	9.02164	0.567442	0.42188
